file,gps_week,gps_tow_s,time_status,sol_status,pos_type,tracked,used,horizontal_sigma_m,vertical_sigma_m,diff_age_s,station_id
0703002-0918-15-42-gnss_raw.txt,2436,459576.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.5089,7.9062,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.4254,7.7201,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.4798,7.8488,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.5086,7.9165,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.661,8.2674,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.7294,8.4314,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.8795,8.7903,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.4714,7.857,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3434,7.552,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.4403,7.7577,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459577.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.5482,7.9859,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,17,3.4687,7.7906,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,17,3.3632,7.5463,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3706,7.5564,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.4147,7.6523,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.4308,7.6894,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3708,7.5508,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.4669,7.7627,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.4994,7.8342,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.659,8.1883,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459578.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.4207,7.6499,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.4574,7.7295,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.444,7.6963,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2996,7.3705,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3333,7.4389,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3893,7.5603,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.4064,7.5911,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.378,7.5136,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3184,7.3725,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3024,7.3315,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459579.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3996,7.5417,1.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2242,7.1464,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1985,7.0867,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3992,7.5249,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.2877,7.28,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2284,7.1597,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2275,7.1536,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.342,7.4157,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3069,7.343,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2117,7.1347,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459580.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2377,7.1956,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2615,7.2543,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1783,7.0747,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1437,7.006,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1689,7.0728,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1179,6.9671,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2354,7.2411,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1893,7.1426,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1822,7.138,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1671,7.1201,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459581.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1871,7.1783,1.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.0645,6.9082,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.0314,6.8383,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3097,7.4665,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0479,6.8767,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0591,6.9045,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0561,6.9109,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1275,7.083,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0492,6.914,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.0644,6.948,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459582.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.0754,6.9771,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.0843,6.9991,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0514,6.9317,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2523,7.3902,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3953,7.7143,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2824,7.4626,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2643,7.4181,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2796,7.4512,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2145,7.2984,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2396,7.3596,0.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459583.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2898,7.4778,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3795,7.6965,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3791,7.7005,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1239,7.1208,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.173,7.2342,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1926,7.2865,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3894,7.7534,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1315,7.1633,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.152,7.2173,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.1486,7.2138,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459584.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0834,7.0679,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2774,7.5162,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0874,7.0871,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.4005,7.8078,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1183,7.159,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2032,7.3558,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,12,3.3193,7.623,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.2691,7.5051,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.2241,7.4024,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.3649,7.7248,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459585.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.4768,7.9784,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.3894,7.7764,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.2936,7.5543,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.4052,7.8094,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.300,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.3131,7.5966,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.400,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.1658,7.2556,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.500,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.4387,7.8763,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.600,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.3551,7.6837,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.700,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.4167,7.8406,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.800,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.202,7.3516,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459586.900,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.2183,7.3914,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.000,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.2656,7.5052,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.100,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.579,8.2185,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.200,FINESTEERING,SOL_COMPUTED,SINGLE,25,16,3.4852,8.0087,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.300,FINESTEERING,SOL_COMPUTED,SINGLE,25,16,3.3525,7.7011,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.400,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.326,7.6358,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.500,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.304,7.5767,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.600,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.4441,7.8915,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.700,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.3596,7.6889,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.800,FINESTEERING,SOL_COMPUTED,SINGLE,25,13,3.4339,7.8512,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459587.900,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.3172,7.5809,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.000,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.3497,7.6521,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.100,FINESTEERING,SOL_COMPUTED,SINGLE,25,14,3.1797,7.2538,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.200,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.1064,7.0805,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.300,FINESTEERING,SOL_COMPUTED,SINGLE,25,15,3.1727,7.2272,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.0878,7.0367,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1326,7.1348,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.0625,6.9799,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.0997,7.0717,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2082,7.3226,0.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459588.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1899,7.2883,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1067,7.1012,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,2.9777,6.8164,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,2.9486,6.7531,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.300,FINESTEERING,SOL_COMPUTED,SINGLE,23,15,3.0259,6.9416,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.400,FINESTEERING,SOL_COMPUTED,SINGLE,23,15,3.0838,7.0763,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.500,FINESTEERING,SOL_COMPUTED,SINGLE,23,14,3.1242,7.1687,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.600,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.3783,7.7494,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.700,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.2881,7.5398,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.800,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.3215,7.6136,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459589.900,FINESTEERING,SOL_COMPUTED,SINGLE,23,14,3.2529,7.4519,1.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.000,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.2167,7.3622,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.100,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.1622,7.2309,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.200,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.1907,7.2897,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.300,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.1501,7.1887,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.400,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.3188,7.568,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.500,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.267,7.4425,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.600,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.2031,7.2895,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.700,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.258,7.41,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.800,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.2747,7.442,0.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459590.900,FINESTEERING,SOL_COMPUTED,SINGLE,23,13,3.0963,7.0326,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.1557,7.1651,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.202,7.2662,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.173,7.1964,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.2055,7.2664,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,12,3.3714,7.635,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.0902,6.9942,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.2163,7.2749,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.2696,7.3936,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.3995,7.6856,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459591.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1367,7.09,1.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1176,7.0431,2.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1681,7.1535,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1516,7.1138,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.1803,7.1741,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.2579,7.349,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1406,7.0864,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2469,7.3261,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.43,7.7399,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2292,7.2851,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459592.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.1828,7.18,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.4817,7.8924,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.3296,7.5534,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.2333,7.3474,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,13,3.1494,7.1581,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.0731,6.9866,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.3439,7.603,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1719,7.2148,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.1897,7.2615,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2297,7.3572,1.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459593.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,17,3.2696,7.4541,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,17,3.2733,7.4699,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3072,7.5487,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2954,7.5326,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.6956,8.4557,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.5213,8.0635,1.4,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.500,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3616,7.702,1.5,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.600,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3696,7.7276,1.6,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.700,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.2303,7.4214,1.7,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.800,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.4463,7.918,0.8,1793
0703002-0918-15-42-gnss_raw.txt,2436,459594.900,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.6472,8.39,0.9,1793
0703002-0918-15-42-gnss_raw.txt,2436,459595.000,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.5711,8.2173,1.0,1793
0703002-0918-15-42-gnss_raw.txt,2436,459595.100,FINESTEERING,SOL_COMPUTED,SINGLE,24,16,3.3934,7.8123,1.1,1793
0703002-0918-15-42-gnss_raw.txt,2436,459595.200,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.3229,7.6592,1.2,1793
0703002-0918-15-42-gnss_raw.txt,2436,459595.300,FINESTEERING,SOL_COMPUTED,SINGLE,24,15,3.2964,7.6038,1.3,1793
0703002-0918-15-42-gnss_raw.txt,2436,459595.400,FINESTEERING,SOL_COMPUTED,SINGLE,24,14,3.1715,7.318,1.4,1793
